year_weeks,other_יהודה ושומרון,other_מחוז הדרום,other_מחוז המרכז,other_מחוז הצפון,other_מחוז חיפה,other_מחוז ירושלים,other_מחוז תל אביב,אבטיחים_other,אבטיחים_יהודה ושומרון,אבטיחים_מחוז הדרום,אבטיחים_מחוז המרכז,אבטיחים_מחוז הצפון,אבטיחים_מחוז חיפה,אבטיחים_מחוז תל אביב,אשכוליות_other,אשכוליות_יהודה ושומרון,אשכוליות_מחוז הדרום,אשכוליות_מחוז המרכז,אשכוליות_מחוז הצפון,אשכוליות_מחוז חיפה,אשכוליות_מחוז ירושלים,אשכוליות_מחוז תל אביב,בטטות_other,בטטות_מחוז הדרום,בטטות_מחוז המרכז,בטטות_מחוז הצפון,בטטות_מחוז חיפה,בטטות_מחוז תל אביב,בצלים_other,בצלים_יהודה ושומרון,בצלים_מחוז הדרום,בצלים_מחוז המרכז,בצלים_מחוז הצפון,בצלים_מחוז חיפה,בצלים_מחוז ירושלים,בצלים_מחוז תל אביב,גזרים_other,גזרים_מחוז הדרום,גזרים_מחוז המרכז,גזרים_מחוז הצפון,גזרים_מחוז חיפה,גזרים_מחוז ירושלים,גזרים_מחוז תל אביב,חסה_other,חסה_יהודה ושומרון,חסה_מחוז הדרום,חסה_מחוז המרכז,חסה_מחוז הצפון,חסה_מחוז חיפה,חסה_מחוז ירושלים,חסה_מחוז תל אביב,חצילים_other,חצילים_יהודה ושומרון,חצילים_מחוז הדרום,חצילים_מחוז המרכז,חצילים_מחוז הצפון,חצילים_מחוז חיפה,חצילים_מחוז ירושלים,חצילים_מחוז תל אביב,כרוב_other,כרוב_יהודה ושומרון,כרוב_מחוז הדרום,כרוב_מחוז המרכז,כרוב_מחוז הצפון,כרוב_מחוז חיפה,כרוב_מחוז ירושלים,כרוב_מחוז תל אביב,לימונים_other,לימונים_מחוז הדרום,לימונים_מחוז המרכז,לימונים_מחוז הצפון,לימונים_מחוז חיפה,לימונים_מחוז תל אביב,לפת_other,לפת_יהודה ושומרון,לפת_מחוז הדרום,לפת_מחוז המרכז,לפת_מחוז הצפון,לפת_מחוז חיפה,לפת_מחוז תל אביב,מלונים_other,מלונים_יהודה ושומרון,מלונים_מחוז הדרום,מלונים_מחוז המרכז,מלונים_מחוז הצפון,מלונים_מחוז חיפה,מלונים_מחוז ירושלים,מלונים_מחוז תל אביב,מלפפונים_other,מלפפונים_יהודה ושומרון,מלפפונים_מחוז הדרום,מלפפונים_מחוז המרכז,מלפפונים_מחוז הצפון,מלפפונים_מחוז חיפה,מלפפונים_מחוז ירושלים,מלפפונים_מחוז תל אביב,סלק_other,סלק_יהודה ושומרון,סלק_מחוז הדרום,סלק_מחוז המרכז,סלק_מחוז הצפון,סלק_מחוז חיפה,סלק_מחוז ירושלים,סלק_מחוז תל אביב,עגבניות_other,עגבניות_יהודה ושומרון,עגבניות_מחוז הדרום,עגבניות_מחוז המרכז,עגבניות_מחוז הצפון,עגבניות_מחוז חיפה,עגבניות_מחוז ירושלים,עגבניות_מחוז תל אביב,ענבים_other,ענבים_יהודה ושומרון,ענבים_מחוז הדרום,ענבים_מחוז המרכז,ענבים_מחוז הצפון,ענבים_מחוז חיפה,ענבים_מחוז תל אביב,פומלית_other,פומלית_מחוז הדרום,פומלית_מחוז המרכז,פומלית_מחוז הצפון,פומלית_מחוז חיפה,פומלית_מחוז תל אביב,פלפלים_other,פלפלים_יהודה ושומרון,פלפלים_מחוז הדרום,פלפלים_מחוז המרכז,פלפלים_מחוז הצפון,פלפלים_מחוז חיפה,פלפלים_מחוז ירושלים,פלפלים_מחוז תל אביב,צנון_other,צנון_יהודה ושומרון,צנון_מחוז הדרום,צנון_מחוז המרכז,צנון_מחוז הצפון,צנון_מחוז ירושלים,צנון_מחוז תל אביב,צנונית_other,צנונית_יהודה ושומרון,צנונית_מחוז הדרום,צנונית_מחוז המרכז,צנונית_מחוז הצפון,קולורבי_other,קולורבי_יהודה ושומרון,קולורבי_מחוז הדרום,קולורבי_מחוז המרכז,קולורבי_מחוז הצפון,קולורבי_מחוז חיפה,קולורבי_מחוז ירושלים,קולורבי_מחוז תל אביב,קישואים_other,קישואים_יהודה ושומרון,קישואים_מחוז הדרום,קישואים_מחוז המרכז,קישואים_מחוז הצפון,קישואים_מחוז חיפה,קישואים_מחוז ירושלים,קישואים_מחוז תל אביב,קלמנטינות_other,קלמנטינות_יהודה ושומרון,קלמנטינות_מחוז הדרום,קלמנטינות_מחוז המרכז,קלמנטינות_מחוז הצפון,קלמנטינות_מחוז חיפה,קלמנטינות_מחוז תל אביב,"תפו""א_other","תפו""א_יהודה ושומרון","תפו""א_מחוז הדרום","תפו""א_מחוז המרכז","תפו""א_מחוז הצפון","תפו""א_מחוז חיפה","תפו""א_מחוז ירושלים","תפו""א_מחוז תל אביב",תפוזים_other,תפוזים_מחוז הדרום,תפוזים_מחוז המרכז,תפוזים_מחוז הצפון,תפוזים_מחוז חיפה,תפוזים_מחוז תל אביב,תפוחים_other,תפוחים_מחוז הדרום,תפוחים_מחוז המרכז,תפוחים_מחוז הצפון,תפוחים_מחוז חיפה,תפוחים_מחוז תל אביב
2020-10-12/2020-10-18,2.196294,2541.2725,1925.5801,2985.6553,355.17957,4.270896,161.65932,1.36391,0.00058842124,3.5637338,2.4336784,3.1938589,0.5328471,0.040109344,253.99399,0.47262937,74.08185,214.90024,1500.0359,46.674004,0.029977726,96.415955,582.78613,318.10455,640.9425,12.704669,107.09299,5.4010797,1193.6979,0.09113274,615.8716,224.43971,572.3256,62.52716,0.43946636,0.31060588,225.17604,437.44073,62.876644,911.67303,14.193818,0.02735736,0.25311375,89.85588,0.09303185,842.8369,89.885155,44.704987,3.2704306,0.008397146,0.33096337,122.92799,0.17426503,2290.3977,1317.2147,835.95734,1401.7019,0.16274385,1.4283601,345.3483,23.390253,863.83154,292.19366,393.32043,9.040183,0.2539663,23.009834,617.4059,1303.4148,522.3772,392.42795,193.09949,11.401657,9.307368,0.04402573,0.6834555,0.0062909476,654.6835,0,0.09408431,0.5665418,0.080105945,119.37764,34.4022,22.956577,0.099163234,0.061764784,0.9031002,32.230957,0.03736726,1090.7422,3912.5552,242.31572,455.2689,0.08131774,205.25275,749.6969,9.697719,1102.944,7.8425303,6099.9385,9.761159,1.2974615,1.0597429,164.428,0.027645426,1099.5833,255.25134,93.65279,39.831093,0.49473643,76.89344,10.999351,0.1047986,739.1513,13.102978,54.675346,0.7301782,0,1831.0201,104.134544,463.66708,143.20207,18.896402,57.819485,457.61383,22.560545,2068.7737,1093.0106,228.60266,562.29785,1.9623618,0,74.05038,0.3273933,57.089325,3.3179512,266.92212,0,1.3648049,1419.1055,0.32284138,2282.3125,3.8739536,131.77393,33.625263,0.050250378,143.59648,64.698395,632.8606,14.051793,0.09054141,0.46294594,6.5005474,0,234.97919,117.44244,6.363268,95.17125,0.11890462,0.4910711,3248.758,1.8947123,4018.19,2748.7236,178.43571,351.73022,225.65436,1255.736,0,4644.7236,1511.6278,99.18031,534.7,0,118.641785,2078.09,220.94682,121.72205,20.38191,26.436735,7.6970143,12023.978,46.680134,182.45427,1508.792,243.44003,2.7176516
2020-10-19/2020-10-25,1.2625463,2847.232,2157.4124,5221.5957,547.65,47.516582,181.12247,17.168036,0.0019939921,47.672607,21.004133,57.608047,8.194763,0.5365481,267.77243,0.2716924,27.180822,240.77327,2623.4094,16.942583,0.33352193,108.02411,1020.09,591.7362,718.10944,36.89049,94.595924,10.047068,4188.406,0.1743586,2296.5405,836.9198,3331.3396,72.974434,4.889353,1.1582263,486.16785,1003.7192,81.77805,4202.967,57.69093,0.62333477,0.580776,94.730354,0.053479634,944.3112,100.70697,78.18449,5.0426626,0.09342366,0.37080997,413.08408,0.13803713,3535.987,2033.559,2014.5458,2978.1008,2.4949327,7.620602,364.0826,13.445962,967.8335,327.37262,687.8772,43.322144,1.5452847,25.780123,59.59423,725.15,53.585392,46.602684,73.01659,4.3990326,9.812271,0.004251181,0.7657406,0.00704835,3498.1594,0,0.10541164,2.688979,0.04352603,126.4218,36.432175,32.780064,0.120731235,0.64952177,0.9563896,31.022364,0.024075184,624.4996,4913.077,474.97125,786.7639,1.0139871,257.74002,790.36615,5.574761,1235.7341,14.748693,10668.168,15.050687,14.435117,1.1873314,657.3925,0.01589205,4672.032,1084.542,621.14307,232.90778,20.87401,326.71393,14.660329,0.14844331,1046.9807,18.559883,120.88992,1.4233689,0,496.07755,129.0078,133.5032,244.47757,34.77701,16.64789,478.46896,12.862294,2298.7754,1214.5292,396.51324,562.7144,21.652945,0,51.57351,0.36681005,42.255543,2.455832,120.66112,0,2.4950733,1496.0885,0.18558638,2557.094,4.340362,230.45912,251.34065,0.20480959,1140.695,513.9483,7847.3843,153.61772,7.142118,3.677527,6.8531876,0,263.26978,131.58205,11.128705,146.74426,1.3228921,0.5501939,270.54272,0.29063082,355.61288,243.26424,90.21376,72.71101,19.970516,1962.0659,0,3230.9487,1051.5145,107.693306,336.83234,0,327.24808,678.6719,742.5235,42.246788,11.042356,12.627449,0.48312005,9600.587,39.610474,67.418945,1998.4825,284.28485,2.3060672
2020-10-26/2020-11-01,26.056717,5254.255,3754.8567,7493.1484,953.1545,12.77027,173.95345,26.916197,0.034881774,66.394005,30.986238,66.80771,12.089283,0.15946391,1702.2511,19.271618,157.3936,1440.2473,2387.1885,101.34642,0.059158392,14.683865,1322.8779,681.6733,1454.8882,30.09412,351.65308,6.7653766,2695.3708,1.2519755,1312.8341,506.78506,690.79675,194.30159,0.2921912,0.38702086,1630.7694,1339.5614,258.1155,13265.789,182.0895,0.72942096,0.2345922,70.532326,0.44429424,624.5702,70.55533,43.059578,3.5328932,0.0304285,0.14335826,1228.2739,4.579687,9339.694,5689.6406,5636.4277,8332.317,0.2069902,13.324988,1174.6075,20.931665,2773.7056,993.8166,1641.5499,131.51456,0.25434825,43.186604,127.63967,1379.6731,107.99388,73.83175,23.723515,4.8922706,514.684,54.969013,37.794083,0.8252341,840.35846,0,2.870988,5.7592845,1.0401905,240.53058,73.423965,51.93283,0.24331698,0.038815897,1.0636238,66.44401,0.59340274,1225.4507,10212.25,179.49835,1635.3583,0.06249766,295.63147,1692.8162,133.22664,2351.109,17.708431,16901.36,30.33253,0.8626525,1.3204601,1451.3551,0.3585423,9705.672,2253.0269,1014.35724,483.84247,1.2858462,374.53113,55.756565,7.9864693,3537.1912,66.42009,340.08936,5.093799,0,1071.6849,220.59016,1040.4034,394.29108,437.8272,371.66418,1935.5369,68.53647,8260.57,4623.021,275.97974,2141.9375,2.4439857,0,173.62338,39.076775,126.36641,7.7794843,298.88672,0,1.7658441,3806.9045,5.2691984,5780.0,7.5754323,433.76984,246.08928,11.396646,992.1243,804.4554,9655.771,33.81468,0.1743915,3.17643,14.6782465,0,500.898,265.18512,9.593625,31.929033,0.07905694,0.61188394,3874.9465,9.202964,4524.529,3278.5317,4295.8965,577.3521,148.52232,1296.345,0,4526.6567,1560.5122,98.27709,499.8799,0,167.84303,590.8774,310.34695,189.05902,72.18657,56.50922,144.29323,5654.4585,36.346127,150.48193,1526.9747,276.31592,3.45948
2020-11-02/2020-11-08,10.402253,2097.5798,1498.997,1413.9396,276.49518,5.0980945,69.44498,4.533156,0.005874703,11.181903,6.169796,8.344674,1.7709944,0.026856508,1295.5991,14.667808,119.79373,1096.1857,1163.9677,238.07976,0.045026,11.176025,1006.8547,518.8278,1107.329,14.673572,563.64844,5.1491904,2051.4717,0.9528902,999.21027,385.7188,336.82513,107.45827,0.22238939,0.2945652,1597.6116,1312.3241,252.86736,6468.2573,100.70438,0.71458983,0.22982231,53.682793,0.3381564,475.36618,53.700294,20.995396,1.9538628,0.023159415,0.10911127,404.13464,3.485641,7108.525,4330.432,2748.2688,4608.178,0.15754214,10.141777,894.0047,15.931285,2111.091,756.4031,800.4022,23.402342,0.19358683,32.86974,260.21188,1250.2391,220.1611,130.01564,13.120265,9.973601,391.7308,41.837418,28.76545,0.6280933,409.74982,0,2.1851358,0.97365016,0.83759177,193.6823,59.123135,31.013992,0.17042048,0.0312557,0.8564611,33.814705,0.4516443,2045.6235,7772.635,87.52148,904.433,0.04756755,225.00786,1288.4181,101.40003,1789.4526,13.478055,8240.915,16.775373,0.65657276,1.0050143,1104.6404,0.27288988,7387.073,1714.7988,494.58978,267.5885,0.97866946,285.059,6.4831185,0.9286303,411.28824,7.7230177,25.333078,0.43037435,0,1702.4377,350.4211,1652.7452,401.2622,67.356384,282.87704,1473.1552,52.16377,6287.1943,3518.6226,134.56477,1810.155,1.8601407,0,534.5267,29.741697,389.03888,23.950356,589.4883,0,5.4364243,2897.469,4.010436,4399.2095,5.765733,211.50154,259.0557,11.997134,1044.3993,846.84204,6511.7124,25.865583,0.18358013,3.3437953,11.171747,0,381.23813,201.83485,4.677751,17.65832,0.06017097,0.46571055,2949.2593,7.0044622,3443.6594,2495.3232,2094.6384,319.3039,113.041725,712.4154,0,2487.6558,857.59033,34.599674,199.61577,0,44.03851,1451.7489,762.5032,464.50626,113.620766,100.88577,354.51947,4303.663,27.663382,114.5332,744.53656,152.8162,2.6330426
2020-11-09/2020-11-15,22.698448,4577.0684,3270.9177,2526.11,830.3086,11.124399,151.53372,19.460775,0.025220003,48.003765,22.403479,48.30287,8.740718,0.1152946,1482.859,16.787832,137.10817,1254.6233,2079.5195,88.284546,0.051533878,12.791357,1152.3809,593.81683,1267.3772,26.215485,306.3308,5.8934336,2347.982,1.0906171,1143.6316,441.46884,601.76447,169.25934,0.25453264,0.33714044,1420.5902,1166.9142,224.8487,11556.049,158.62117,0.63541085,0.20435722,61.441875,0.38703224,544.0734,61.461918,37.50993,3.0775633,0.026506782,0.12488177,462.54642,3.9894416,8135.9624,4956.3354,4909.986,7258.4194,0.18031265,11.607623,1023.22003,18.233929,2416.2195,865.7301,1429.9813,114.5645,0.22156705,37.620564,111.189026,1201.8561,94.07526,64.316055,20.665955,4.2617393,448.34976,47.884407,32.92305,0.71887547,732.0502,0,2.500966,5.0170097,0.9061275,209.53017,63.960827,45.239548,0.21195751,0.033813186,0.92654073,57.880478,0.5169231,1067.5104,8896.06,156.36398,1424.5876,0.05444277,257.52945,1474.6401,116.05592,2048.0918,15.426114,14723.055,26.423182,0.7514711,1.1502749,1264.3,0.31233227,8454.771,1962.648,883.6238,421.48297,1.1201223,326.2601,7.420161,1.0628507,470.73395,8.83927,45.25954,0.6778901,0,933.56244,192.15974,906.3127,343.47348,50.831642,323.76282,1686.0782,59.703278,7195.92,4027.1863,240.41052,1865.8771,2.1289976,0,611.78467,34.04044,445.2688,27.412045,1053.167,0,6.222183,3316.264,4.590088,5035.0537,6.5990887,377.86407,296.4984,13.731151,1195.3519,969.2407,11633.674,40.741325,0.21011406,3.8270938,12.786469,0,436.34055,231.00714,8.357168,27.813923,0.06886784,0.53302246,3375.5364,8.016858,3941.392,2855.9858,3742.2266,502.94098,129.38025,394.4748,0,1377.4513,474.8603,29.905487,152.1123,0,51.074226,1661.578,872.7119,531.64386,202.9924,158.90688,405.7601,4925.7017,31.661728,131.08731,1330.1729,240.70337,3.0136118
2020-11-16/2020-11-22,44.16596,4569.453,3332.1497,834.90765,602.328,0.25383672,184.89288,0.4436887,0.0022698212,1.3580031,0.82401556,0.75537866,0.17333855,0.0032126345,1667.2344,36.78797,470.74,1439.4235,1497.8452,306.37158,0.5886678,17.5771,1508.4287,777.2868,2590.3965,3.9198256,844.4352,9.428244,876.0044,2.1126106,1136.6293,447.72485,354.35925,122.23675,0.027321354,0.409522,1817.3273,1492.8041,1271.9688,5320.146,114.55401,0.20461027,0.3195126,62.31259,0.76501995,551.78345,62.33289,22.53938,2.2679558,0.0029033173,0.15479037,333.62546,5.6082935,5868.3125,3647.9043,1476.4758,3804.197,0.014046121,2.960939,1016.955,35.32057,2401.4243,877.9983,842.06885,26.620823,0.013006809,45.69747,1206.9904,2405.5342,1042.0673,557.76294,60.85827,15.032641,445.60458,92.75588,32.721478,0.72906244,431.08023,0,3.0379055,0.51037824,0.1796597,38.61462,6.6395655,3.15674,0.018755374,0.00037150073,0.11519804,49.872646,0.68563384,473.87814,6177.719,63.048256,704.4618,0.004001459,214.1966,1465.6112,224.80945,2035.5518,15.644717,8669.909,19.08245,0.08066236,1.3972303,1256.559,0.60501206,8403.004,1990.4606,520.3367,304.3893,0.12023314,396.30588,5.1738305,0.74108946,328.22653,60.086727,18.697924,0.34345847,0,2222.053,1854.5516,1918.4315,484.38287,87.91478,451.24738,1332.8026,91.98149,13355.727,3248.3865,112.596825,1637.6954,0.74575996,0,286.32825,15.931643,208.39525,13.091377,620.0124,0,7.5580397,3295.9495,8.891358,5004.2246,6.692602,222.5117,294.0574,26.541851,1185.5109,980.8889,6836.1494,4.770563,0.022505611,4.6388755,12.708171,0,433.6689,234.28073,4.9212627,20.086824,0.007392234,0.64745843,6351.128,43.922653,7415.816,5483.307,1139.9158,687.6109,297.51654,1534.1971,0,5357.206,1884.5436,68.91241,653.2705,0,61.224957,1651.4044,867.3684,539.17773,119.53553,114.760345,244.21053,2342.1272,15.054872,219.17262,374.74442,23.151606,8.217212
2020-11-23/2020-11-29,4.0453424,1684.6486,1194.9045,299.3971,215.99425,0.09102553,74.27958,0.03658263,5.7646288e-05,0.13882166,0.39669833,0.0751077,0.017235167,0.00035786757,558.35504,7.3453383,195.45862,581.334,604.9285,123.733025,0.23774289,7.952875,505.1712,322.74164,1046.1727,1.5830841,341.03854,4.2658772,217.12209,0.14320925,310.13336,36.61951,156.0466,32.441032,0.0072509632,0.12176166,608.62103,312.0231,513.7048,2148.6265,46.264423,0.08263502,0.14456575,11.913513,0.045052473,130.79553,216.4478,5.1967263,0.5229044,0.00066939456,0.039982673,67.80715,0.3510987,1478.7305,894.0938,153.91446,932.4004,0.0034426753,1.3396983,418.1888,4.473838,727.7265,435.39926,417.58185,13.201257,0.006450072,25.387877,548.75336,944.9323,571.33716,305.8063,33.366905,9.233627,595.06604,38.15384,299.08575,1.1740956,694.2197,0,5.480919,0.17092517,0.018533027,16.033386,2.6814947,1.2749,0.007574655,0.00015003646,0.052122165,16.702293,0.070727415,196.76161,2494.97,25.463026,284.50806,0.0016160527,34.766502,490.83163,23.190485,845.19293,6.318368,3501.477,7.7067504,0.03257678,0.6321869,420.82025,0.062410746,3489.0603,803.879,210.14622,122.93245,0.04855805,179.31134,4.7636733,0.21017562,374.68243,66.71631,20.760912,0.3813532,0,744.1632,770.0389,774.789,195.6257,35.505753,14.861297,446.35422,9.488471,5545.5093,1311.9136,45.473984,661.4093,0.30118698,0,203.63156,3.4899826,183.75056,11.227667,531.7465,0,3.4196904,1103.811,0.91719913,2077.8315,2.7029145,89.86488,16.877918,0.4692453,131.94664,67.89383,2328.5994,2.0322254,0.0015577641,0.2627176,4.255956,0,180.06612,94.61799,1.9875304,8.112383,0.002985471,0.29294714,2126.987,4.5308967,3079.1643,2214.5205,460.37305,277.70258,25.700924,513.801,0,2224.3936,761.10284,63.330463,263.83365,0,4.605976,815.25793,530.8907,320.994,71.16427,68.3214,92.494675,784.3759,6.251015,88.51634,151.34648,9.350147,3.7179372
2020-11-30/2020-12-06,69.157585,8304.219,3555.9153,1209.5624,989.5249,4.1845036,182.66998,0.033940136,0.00058097916,0.12671621,0.17246695,0.018817134,0.013018325,0.00026932618,4926.6323,195.39534,5955.2075,4176.0615,2509.4907,888.84784,1.8341805,70.9484,1271.0817,1095.1125,3259.8254,1.6361547,229.32422,8.706839,191.933,2.1659136,831.9803,123.95429,163.83476,36.77189,0.37571612,0.17723508,3209.6384,2622.8965,638.31647,13552.7295,198.63597,0.31380588,0.7970654,50.4479,25.37981,3608.9275,49.53104,39.355698,11.939078,0.035986155,0.9095727,114.54178,56.786118,21661.54,10837.966,237.19319,4334.25,0.46149004,62.921543,9394.849,1138.1962,2897.3296,7963.547,2533.309,241.4538,1.0590091,482.31454,2893.9192,4902.8174,2453.0305,435.49768,888.63086,39.50022,915.4389,268.78574,191.5185,0.619899,288.39743,0,6.839667,0.2786439,0.32820198,25.716175,3.5589497,0.5612418,0.010053294,0.002202143,0.041121963,20.135138,0.9262263,1048.0851,5559.77,29.493969,279.23782,0.057430245,11.032196,5386.5557,1357.4603,4480.824,27.718674,3224.8352,456.9941,1.5804422,2.7633085,1344.5729,3.3488786,10354.508,2091.1255,181.31767,319.78342,1.3968626,628.7362,0.004697311,0.0022513415,0.36350268,0.0074491925,0.0055282097,0.00030615146,0,2582.001,2628.6775,2188.633,183.29236,146.66737,525.75653,1490.162,1324.8771,18215.117,3565.8381,212.09995,1397.0582,9.053032,0,709.5138,215.53137,629.91345,31.849781,500.3232,0,9.665398,4899.709,20.101877,9074.513,9.7680645,107.71986,54.45533,15.81047,1346.402,513.99316,1188.1667,30.007463,0.13041607,1.981676,145.83263,0,2552.8057,296.49332,2.8304327,7.033474,0.25149298,2.2233932,14196.964,273.63287,20220.873,12034.05,829.7933,1509.0756,265.4937,5277.3,0,22478.385,6364.443,90.18869,2206.214,0,14.8562765,3436.1863,2201.522,1101.4877,188.5607,234.44421,81.01109,285.3986,2.2377613,26.22116,14.870649,2.769788,2.2789438
2020-12-07/2020-12-13,5.6766095,3602.1194,1857.6184,1905.0431,516.93134,2.1859992,335.73538,0.04036479,0.00010856584,0.125134,0.20511396,0.06747046,0.015482617,0.0011269151,710.2267,15.386154,712.849,602.0236,1090.6943,128.13667,0.26441616,35.98423,303.07324,216.81378,777.26495,1.1761677,54.67944,7.303961,45.763924,0.08114452,164.71805,29.55531,117.77448,8.767789,0.08958472,0.14867832,765.2974,625.3957,152.19843,2199.606,47.36217,0.07482297,0.6686391,18.766804,0.31591532,168.31918,48.06885,6.664704,0.6706149,0.0020213348,0.17974766,27.311022,2.1274512,4288.6104,2584.1711,170.50902,1033.4467,0.11003643,28.652517,866.6201,16.496803,1232.0087,734.5905,704.52966,22.272703,0.09768744,156.5284,690.0181,970.6731,584.89386,313.06247,211.8827,33.135803,218.27475,10.069871,37.917408,0.14780699,207.3178,0,5.737637,0.2149257,0.039776225,16.470201,2.745115,1.3051486,0.007754379,0.0016985745,0.11159285,4.800967,0.034700397,207.50313,1325.6538,5.9588714,66.580734,0.013693534,17.015507,1284.355,50.856335,887.12616,6.609164,2318.205,108.964424,0.37683636,2.3180733,467.27338,0.18286471,2987.9226,726.7195,189.97554,111.13279,0.48544523,218.50166,0.0049753487,0.00037467896,0.31969485,0.0078901155,0.017653447,0.00032427293,0,615.6452,520.4337,521.8516,131.7618,34.970936,441.04465,209.95142,495.33914,16357.444,3856.4949,75.30935,1510.9325,9.790935,0,169.17453,8.074718,124.71221,7.5941725,359.66306,0,8.108077,1168.271,1.656942,1796.596,2.3290696,77.435646,75.134705,3.4275832,1542.5126,709.18134,4942.5146,41.402756,0.17994143,9.6195755,34.771923,0,505.41238,70.69505,2.0346885,1.6770426,0.05996529,1.865151,3385.0754,10.2514515,4003.3835,2869.3577,596.50635,359.81982,97.22949,646.06805,0,2284.9968,779.1623,64.83317,270.0939,0,6.3988357,1005.5103,534.9183,322.32208,38.45418,68.60409,83.40243,141.32304,0.9200871,12.984137,22.200459,1.3715379,1.9117515
2020-12-14/2020-12-20,16.214275,4773.749,4220.089,2289.3254,762.83484,3.2258787,332.85623,1.1535542,0.006116653,3.271075,2.128199,1.5992979,0.4506659,0.02203754,4656.6636,102.75055,4275.1797,4020.375,5931.4478,855.7105,18.182417,169.74962,691.9611,330.34515,3508.3794,4.323264,127.15502,11.411157,147.96312,0.36985242,348.34033,64.17324,225.84715,20.646616,0.28964368,0.18250154,2474.343,1849.5408,501.2048,5898.6787,155.96857,0.24639991,1.1477757,93.57877,3.1055863,767.7148,244.13287,27.56439,3.4059303,0.010265988,0.6133204,88.87745,13.648945,12765.837,8565.445,1082.1002,3425.4448,0.36472508,63.391342,2274.4316,85.355064,2957.5852,1963.6515,1533.639,59.53771,0.32169494,281.10858,2230.952,2870.6606,1926.1146,839.539,697.75116,73.310265,284.96033,25.917368,540.53564,0.1965403,224.49034,0,5.125674,0.69489396,0.25353578,48.708904,9.039948,3.5000153,0.02553596,0.0055935774,0.2468899,20.705513,0.29503796,273.11353,5823.217,21.315798,292.46994,0.060151707,50.215664,1995.4716,317.2514,2567.658,21.30073,9612.726,25.429295,1.2145092,5.019226,1078.2881,0.83191633,6306.8438,1708.071,363.61487,261.20493,1.140984,483.41675,0.4479465,0.06650388,26.32798,0.723538,1.3182938,0.029736405,0,1990.4908,1539.1271,1718.5103,353.34537,115.162926,975.7746,1382.4581,837.6764,12834.612,3369.4255,408.87973,1320.1046,8.554371,0,892.4518,51.468708,601.7805,40.804337,1573.7139,0,29.268799,3777.2285,10.561443,5313.24,7.66987,207.65903,238.21387,4.375369,1017.2897,467.7063,2654.4143,16.174885,0.11867176,5.835902,112.42391,0,1494.703,565.9314,5.4564223,5.522672,0.19747202,4.1264915,10944.563,65.343376,11839.573,9449.094,1599.65,1184.9231,1126.6896,2088.8513,0,6757.6333,2565.86,173.86298,889.4465,0,85.1436,3250.9927,1581.9636,1061.4392,103.12256,225.92018,429.74084,456.92264,2.721061,42.758083,59.53501,4.516616,4.2295904
2020-12-21/2020-12-27,8.376975,4773.749,4220.089,2289.3254,762.83484,3.2258787,332.85623,1.1535542,0.0031601195,3.271075,22.284441,1.5992979,0.4506659,0.02203754,4656.6636,102.75055,4275.1797,4020.375,5931.4478,855.7105,18.182417,169.74962,691.9611,330.34515,3508.3794,4.323264,127.15502,11.411157,147.96312,0.19108132,348.34033,64.17324,225.84715,20.646616,0.28964368,0.18250154,2474.343,1849.5408,501.2048,5898.6787,155.96857,0.24639991,1.1477757,93.57877,1.6044766,767.7148,244.13287,27.56439,3.4059303,0.010265988,0.6133204,88.87745,7.051618,12765.837,8565.445,1082.1002,3425.4448,0.36472508,63.391342,2274.4316,44.098007,2957.5852,1963.6515,1533.639,59.53771,0.32169494,281.10858,2230.952,2870.6606,1926.1146,839.539,697.75116,73.310265,284.96033,13.39,540.53564,0.1965403,224.49034,0,5.125674,0.69489396,0.13098726,48.708904,9.039948,3.5000153,0.02553596,0.0055935774,0.2468899,20.705513,0.15242901,273.11353,5823.217,21.315798,292.46994,0.060151707,50.215664,1995.4716,163.9054,2567.658,21.30073,9612.726,25.429295,1.2145092,5.019226,1078.2881,0.42980295,6306.8438,1708.071,363.61487,261.20493,1.140984,483.41675,0.4479465,0.034358695,26.32798,0.723538,1.3182938,0.029736405,0,1990.4908,1539.1271,1718.5103,353.34537,115.162926,975.7746,1382.4581,432.77878,12834.612,3369.4255,408.87973,1320.1046,8.554371,0,892.4518,26.590895,601.7805,40.804337,1573.7139,0,29.268799,3777.2285,5.456485,5313.24,7.66987,207.65903,238.21387,2.2604997,1017.2897,467.7063,2654.4143,16.174885,0.11867176,5.835902,112.42391,0,1494.703,565.9314,5.4564223,5.522672,0.19747202,4.1264915,10944.563,33.75912,11839.573,9449.094,1599.65,1184.9231,1126.6896,2088.8513,0,6757.6333,2565.86,173.86298,889.4465,0,85.1436,3250.9927,1581.9636,1061.4392,103.12256,225.92018,429.74084,456.92264,2.721061,42.758083,59.53501,4.516616,4.2295904
